y_1,x_1,y_2,x_2
58885,38060,58995,38170
58890,42445,59000,42555
58890,43070,59000,43180
58900,38345,59010,38455
58915,39085,59025,39195
58930,38455,59040,38565
58935,43970,59045,44080
58945,38170,59055,38280
58955,43640,59065,43750
58955,43750,59065,43860
58960,42930,59070,43040
58965,39535,59075,39645
58970,38900,59080,39010
58975,38565,59085,38675
58975,43180,59085,43290
58975,43290,59085,43400
58980,44275,59090,44385
58990,43400,59100,43510
58995,38675,59105,38785
59000,42430,59110,42540
59000,43040,59110,43150
59005,37640,59115,37750
59005,39645,59115,39755
59010,38280,59120,38390
59040,38390,59150,38500
59050,39755,59160,39865
59055,38125,59165,38235
59060,39315,59170,39425
59065,44090,59175,44200
59070,42540,59180,42650
59070,42920,59180,43030
59080,43510,59190,43620
59085,38500,59195,38610
59085,43150,59195,43260
59085,43260,59195,43370
59090,44270,59200,44380
59090,44735,59200,44845
59100,43370,59210,43480
59105,38610,59215,38720
59105,38720,59215,38830
59110,39200,59220,39310
59110,42420,59220,42530
59110,43030,59220,43140
59120,38235,59230,38345
59120,42755,59230,42865
59130,39425,59240,39535
59150,38345,59260,38455
59155,39090,59265,39200
59170,39310,59280,39420
59175,44030,59285,44140
59180,42905,59290,43015
59185,43770,59295,43880
59190,41360,59300,41470
59195,43140,59305,43250
59195,43250,59305,43360
59200,39535,59310,39645
59200,44320,59310,44430
59200,44760,59310,44870
59215,44140,59325,44250
59220,39200,59330,39310
59220,42455,59330,42565
59220,43015,59330,43125
59220,44430,59330,44540
59225,45030,59335,45140
59230,42685,59340,42795
59235,44540,59345,44650
59240,39420,59350,39530
59255,39910,59365,40020
59255,43595,59365,43705
59260,39645,59370,39755
59265,39080,59375,39190
59270,39755,59380,39865
59280,39310,59390,39420
59290,38295,59400,38405
59290,42895,59400,43005
59300,41275,59410,41385
59300,41385,59410,41495
59300,43470,59410,43580
59310,39530,59420,39640
59325,44105,59435,44215
59330,38665,59440,38775
59330,38775,59440,38885
59330,39190,59440,39300
59330,43915,59440,44025
59330,44400,59440,44510
59340,42600,59450,42710
59340,43355,59450,43465
59345,44510,59455,44620
59350,39420,59460,39530
59355,44215,59465,44325
59365,39865,59475,39975
59365,43580,59475,43690
