y_1,x_1,y_2,x_2
2378,1160,2400,1182
2378,1946,2400,1968
2382,1560,2404,1582
2382,1582,2404,1604
2382,1993,2404,2015
2384,1206,2406,1228
2385,987,2407,1009
2386,1924,2408,1946
2387,2038,2409,2060
2388,1031,2410,1053
2388,1053,2410,1075
2388,1128,2410,1150
2388,2080,2410,2102
2390,1968,2412,1990
2390,2284,2412,2306
2391,2192,2413,2214
2392,1075,2414,1097
2392,1182,2414,1204
2393,2136,2415,2158
2395,2015,2417,2037
2396,1228,2418,1250
2396,1898,2418,1920
2398,1009,2420,1031
2398,1250,2420,1272
2399,2388,2421,2410
2400,1150,2422,1172
2400,1946,2422,1968
2402,2102,2424,2124
2404,1595,2426,1617
2404,1990,2426,2012
2406,1204,2428,1226
2406,2249,2428,2271
2407,933,2429,955
2407,970,2429,992
2408,1920,2430,1942
2409,2037,2431,2059
2410,1031,2432,1053
2410,1053,2432,1075
2411,1866,2433,1888
2412,1968,2434,1990
2414,1075,2436,1097
2414,1172,2436,1194
2415,2146,2437,2168
2416,2292,2438,2314
2417,2012,2439,2034
2418,1226,2440,1248
2419,1536,2441,1558
2420,992,2442,1014
2421,2226,2443,2248
2422,1942,2444,1964
2424,893,2446,915
2424,2092,2446,2114
2426,1990,2448,2012
2426,2114,2448,2136
2428,1194,2450,1216
2428,1569,2450,1591
2429,928,2451,950
2429,950,2451,972
2430,1902,2452,1924
2431,2034,2453,2056
2432,1014,2454,1036
2432,1036,2454,1058
2433,2264,2455,2286
2434,1964,2456,1986
2436,1058,2458,1080
2436,1080,2458,1102
2436,1164,2458,1186
2437,1591,2459,1613
2438,2286,2460,2308
2438,2308,2460,2330
2439,2012,2461,2034
2442,972,2464,994
2443,1128,2465,1150
2443,2231,2465,2253
2444,1274,2466,1296
2444,1924,2466,1946
2446,885,2468,907
2448,1986,2470,2008
2448,2104,2470,2126
2451,907,2473,929
2451,937,2473,959
2452,1633,2474,1655
2452,1887,2474,1909
2453,2034,2475,2056
2454,994,2476,1016
2454,1016,2476,1038
2454,1250,2476,1272
2455,2071,2477,2093
2455,2253,2477,2275
2456,1946,2478,1968
2457,1102,2479,1124
2458,1038,2480,1060
2458,1060,2480,1082
2459,1576,2481,1598
2459,1598,2481,1620
2460,2276,2482,2298
2461,2008,2483,2030
2461,2182,2483,2204
2462,1296,2484,1318
2464,959,2486,981
2464,1227,2486,1249
2465,1140,2487,1162
2465,2229,2487,2251
2466,1272,2488,1294
2466,1909,2488,1931
2470,1968,2492,1990
2474,1203,2496,1225
2474,1866,2496,1888
2476,981,2498,1003
2476,1003,2498,1025
2476,1249,2498,1271
2476,2130,2498,2152
2478,1931,2500,1953
2478,2204,2500,2226
2479,1082,2501,1104
2479,1104,2501,1126
2480,1044,2502,1066
2482,2273,2504,2295
2484,910,2506,932
2484,1294,2506,1316
2486,952,2508,974
2486,1225,2508,1247
2486,2082,2508,2104
2488,1271,2510,1293
2488,1888,2510,1910
2494,1158,2516,1180
2496,1200,2518,1222
2496,1855,2518,1877
2496,2034,2518,2056
2498,974,2520,996
2498,996,2520,1018
2498,1018,2520,1040
2498,1247,2520,1269
2500,2010,2522,2032
2500,2189,2522,2211
2500,2211,2522,2233
2501,1066,2523,1088
2502,1040,2524,1062
2505,1987,2527,2009
2505,2244,2527,2266
2506,1293,2528,1315
2507,2158,2529,2180
2508,1222,2530,1244
2509,1122,2531,1144
2510,1269,2532,1291
2516,1161,2538,1183
2517,1095,2539,1117
2518,2032,2540,2054
2520,966,2542,988
2520,988,2542,1010
2520,1010,2542,1032
2520,1244,2542,1266
2522,2009,2544,2031
2522,2194,2544,2216
2524,2103,2546,2125
2528,1959,2550,1981
2529,2150,2551,2172
2530,1216,2552,1238
2531,1117,2553,1139
2532,1266,2554,1288
2533,1830,2555,1852
2535,1183,2557,1205
2535,2079,2557,2101
2538,1065,2560,1087
2539,1087,2561,1109
2541,1038,2563,1060
2542,1238,2564,1260
2545,1010,2567,1032
2546,2055,2568,2077
2546,2101,2568,2123
2547,1139,2569,1161
2548,980,2570,1002
2548,1891,2570,1913
2550,1958,2572,1980
2553,1109,2575,1131
2556,2220,2578,2242
2557,1178,2579,1200
2557,2077,2579,2099
2560,1060,2582,1082
2561,1082,2583,1104
2563,1032,2585,1054
2564,1200,2586,1222
2567,2167,2589,2189
2568,2042,2590,2064
2568,2099,2590,2121
2569,1131,2591,1153
2569,1258,2591,1280
2569,1280,2591,1302
2570,1222,2592,1244
2575,1104,2597,1126
2579,2064,2601,2086
2581,2196,2603,2218
2582,1054,2604,1076
2583,1076,2605,1098
2583,2260,2605,2282
2584,2137,2606,2159
2585,1020,2607,1042
2589,2018,2611,2040
2590,2040,2612,2062
2590,2086,2612,2108
2591,1126,2613,1148
2597,1098,2619,1120
2599,1995,2621,2017
2600,2472,2622,2494
2601,2062,2623,2084
2603,2197,2625,2219
2604,1042,2626,1064
2605,1064,2627,1086
2605,2255,2627,2277
2608,1971,2630,1993
2611,2017,2633,2039
2612,2039,2634,2061
2612,2084,2634,2106
2618,1286,2640,1308
2619,1086,2641,1108
2620,2277,2642,2299
2621,1993,2643,2015
2623,2061,2645,2083
2625,1262,2647,1284
2625,2215,2647,2237
2626,2132,2648,2154
2627,2254,2649,2276
2633,2161,2655,2183
2634,1920,2656,1942
2634,2027,2656,2049
2638,1942,2660,1964
2642,1886,2664,1908
2642,2276,2664,2298
2644,1964,2666,1986
2645,2054,2667,2076
2646,1330,2668,1352
2647,2202,2669,2224
2650,1864,2672,1886
2654,1986,2676,2008
2655,1305,2677,1327
2655,2140,2677,2162
2660,1932,2682,1954
2661,2008,2683,2030
2664,1282,2686,1304
2664,1886,2686,1908
2666,1954,2688,1976
2668,1327,2690,1349
2671,2030,2693,2052
2672,1843,2694,1865
2673,1257,2695,1279
2674,2299,2696,2321
2676,1976,2698,1998
2677,1304,2699,1326
2678,1376,2700,1398
2680,2238,2702,2260
2683,1234,2705,1256
2683,1998,2705,2020
2685,1074,2707,1096
2685,1124,2707,1146
2685,1146,2707,1168
2686,1279,2708,1301
2686,1865,2708,1887
2686,1887,2708,1909
2688,1398,2710,1420
2688,1945,2710,1967
2688,2169,2710,2191
2690,1326,2712,1348
2691,1463,2713,1485
2691,1909,2713,1931
2693,2020,2715,2042
2695,1256,2717,1278
2696,2292,2718,2314
2697,1420,2719,1442
2698,1967,2720,1989
2699,1301,2721,1323
2700,1363,2722,1385
2702,1786,2724,1808
2702,2233,2724,2255
2702,2255,2724,2277
