y_1,x_1,y_2,x_2
2399,4719,2435,4756
2402,4373,2439,4409
2405,3566,2442,3603
2405,4193,2442,4229
2405,4526,2442,4563
2405,5416,2442,5453
2405,5723,2442,5759
2405,6316,2442,6353
2409,3923,2445,3959
2409,4229,2445,4266
2409,5019,2445,5056
2409,5126,2445,5163
2409,5163,2445,5199
2409,5323,2445,5359
2409,5596,2445,5633
2409,6439,2445,6476
2409,6526,2445,6563
2415,3396,2452,3433
2415,3726,2452,3763
2415,4266,2452,4303
2415,4679,2452,4716
2415,4843,2452,4879
2419,3996,2455,4033
2419,4449,2455,4486
2419,5056,2455,5093
2419,5453,2455,5489
2419,5966,2455,6003
2419,6563,2455,6599
2422,5359,2459,5396
2422,5673,2459,5709
2422,6279,2459,6316
2422,6403,2459,6439
2425,4639,2462,4676
2429,3459,2465,3496
2429,3856,2465,3893
2429,4083,2465,4119
2429,4156,2465,4193
2429,5489,2465,5526
2429,5526,2465,5563
2432,3359,2469,3396
2432,4119,2469,4156
2435,3603,2472,3639
2435,4303,2472,4339
2439,5789,2475,5826
2442,3643,2479,3679
2442,4193,2479,4229
2442,5396,2479,5433
2442,5709,2479,5746
2442,6316,2479,6353
2442,6703,2479,6739
2442,6739,2479,6776
2445,3893,2482,3929
2445,3929,2482,3966
2445,4229,2482,4266
2445,5316,2482,5353
2445,5563,2482,5599
2445,5599,2482,5636
2445,6439,2482,6476
2445,6509,2482,6546
2449,3769,2485,3806
2452,3396,2489,3433
2452,3699,2489,3736
2452,4266,2489,4303
2452,4813,2489,4849
2455,5433,2492,5469
2455,5929,2492,5966
2455,6546,2492,6583
2459,5353,2495,5389
2459,6393,2495,6429
2462,4923,2499,4959
2462,6583,2499,6619
2462,6783,2499,6819
2465,3319,2502,3356
2465,3856,2502,3893
2465,4029,2502,4066
2465,4066,2502,4103
2465,4156,2502,4193
2465,4776,2502,4813
2465,5469,2502,5506
2465,5506,2502,5543
2465,6836,2502,6873
2469,3553,2505,3589
2469,4103,2505,4139
2469,5256,2505,5293
2472,3589,2509,3626
2472,5636,2509,5673
2475,4959,2512,4996
2475,5789,2512,5826
2479,3509,2515,3546
2479,4193,2515,4229
2479,4739,2515,4776
2479,5389,2515,5426
2479,6313,2515,6349
2479,6693,2515,6729
2479,6729,2515,6766
2482,3893,2519,3929
2482,4229,2519,4266
2482,5543,2519,5579
2482,5579,2519,5616
2482,6349,2519,6386
2482,6429,2519,6466
2482,6479,2519,6516
2485,3126,2522,3163
2485,3736,2522,3773
2485,3773,2522,3809
2485,4996,2522,5033
2485,5033,2522,5069
2489,2933,2525,2969
2489,5216,2525,5253
2492,5426,2529,5463
2495,3646,2532,3683
2495,4699,2532,4736
2495,5353,2532,5389
2499,3979,2535,4016
2499,4883,2535,4919
2499,4919,2535,4956
2499,6779,2535,6816
2502,4016,2539,4053
2502,4053,2539,4089
2502,4139,2539,4176
2502,5463,2539,5499
2502,5499,2539,5536
2502,5673,2539,5709
2502,6069,2539,6106
2502,6246,2539,6283
2502,6516,2539,6553
2502,6816,2539,6853
2505,3546,2542,3583
2505,4089,2542,4126
2505,5253,2542,5289
2505,5289,2542,5326
2505,6853,2542,6889
2509,3683,2545,3719
2509,3836,2545,3873
2509,5616,2545,5653
2512,4956,2549,4993
2515,3479,2552,3516
2515,4176,2552,4213
2515,5179,2552,5216
2515,5389,2552,5426
2515,6739,2552,6776
2519,5536,2555,5573
2519,5573,2555,5609
2519,6406,2555,6443
2519,6463,2555,6499
2519,6679,2555,6716
2522,3753,2559,3789
2522,3943,2559,3979
2522,4846,2559,4883
2522,4993,2559,5029
2525,4619,2562,4656
2525,5216,2562,5253
2525,5959,2562,5996
2529,3583,2565,3619
2529,5426,2565,5463
2529,6283,2565,6319
2529,6359,2565,6396
2529,6553,2565,6589
2532,3619,2569,3656
2532,3893,2569,3929
2535,3979,2572,4016
2535,4883,2572,4919
2535,4919,2572,4956
2535,5139,2572,5176
2539,4016,2575,4053
2539,4053,2575,4089
2539,4126,2575,4163
2539,5463,2575,5499
2539,5499,2575,5536
2539,6059,2575,6096
2539,6096,2575,6133
2539,6499,2575,6536
2542,3536,2579,3573
2542,4089,2579,4126
2542,5253,2579,5289
2542,5289,2579,5326
2542,6823,2579,6859
2542,6859,2579,6896
2545,3656,2582,3693
2545,5609,2582,5646
2549,4803,2585,4839
2549,4956,2585,4993
2552,5176,2589,5213
2555,5536,2592,5573
2555,5573,2592,5609
2555,5686,2592,5723
2555,6423,2592,6459
2559,3743,2595,3779
2559,3779,2595,3816
2559,3929,2595,3966
2559,4839,2595,4876
2559,5099,2595,5136
2559,5326,2595,5363
2562,3429,2599,3466
2562,4236,2599,4273
2562,5213,2599,5249
2565,3573,2602,3609
2565,5409,2602,5446
2565,6279,2602,6316
2565,6549,2602,6586
2569,3609,2605,3646
2569,3869,2605,3906
2569,6316,2605,6353
2572,4876,2609,4913
2572,4913,2609,4949
2572,5136,2609,5173
2575,3693,2612,3729
2575,4026,2612,4063
2575,4199,2612,4236
2575,4766,2612,4803
2575,5446,2612,5483
2575,5483,2612,5519
2575,6066,2612,6103
2575,6103,2612,6139
2575,6896,2612,6933
2579,2973,2615,3009
2579,3506,2615,3543
2579,4493,2615,4529
2579,5249,2615,5286
2579,5286,2615,5323
2579,5813,2615,5849
2579,6859,2615,6896
2582,3646,2619,3683
2582,5059,2619,5096
2582,6003,2619,6039
2585,3029,2622,3066
2585,5893,2622,5929
2585,6459,2622,6496
2589,4163,2625,4199
2589,5173,2625,5209
2592,5519,2629,5556
2592,5556,2629,5593
2595,4449,2632,4486
2595,5096,2632,5133
2595,5323,2632,5359
2595,5359,2632,5396
2599,4529,2635,4566
2599,5023,2635,5059
2599,5209,2635,5246
2602,3543,2639,3579
2602,6546,2639,6583
2605,3579,2642,3616
2605,3833,2642,3869
2605,3869,2642,3906
2609,4859,2645,4896
2609,5133,2645,5169
2612,3683,2649,3719
2612,4126,2649,4163
2612,4413,2649,4449
2612,5439,2649,5476
2612,5476,2649,5513
2612,6076,2649,6113
2615,3476,2652,3513
2615,3983,2652,4019
2615,4486,2652,4523
2615,5246,2652,5283
2615,5283,2652,5319
2615,6673,2652,6709
2615,6879,2652,6916
2619,3616,2655,3653
2619,5059,2655,5096
2619,6159,2655,6196
2622,3786,2659,3823
2622,4696,2659,4733
2622,4979,2659,5016
2622,5883,2659,5919
2622,6443,2659,6479
2622,6479,2659,6516
2622,6823,2659,6859
2625,3906,2662,3943
2625,4376,2662,4413
2625,5169,2662,5206
2625,5753,2662,5789
2625,6636,2662,6673
2629,5513,2665,5549
2632,3429,2669,3466
2632,4449,2669,4486
2632,5096,2669,5133
2632,5319,2669,5356
2632,5356,2669,5393
2635,5016,2672,5053
2635,5206,2672,5243
2635,5653,2672,5689
2639,3513,2675,3549
2642,3549,2679,3586
2642,3833,2679,3869
2642,3869,2679,3906
2642,3943,2679,3979
2642,4059,2679,4096
2642,4336,2679,4373
2642,4659,2679,4696
2642,5393,2679,5429
2642,6596,2679,6633
2642,6926,2679,6963
2645,4786,2682,4823
2645,5133,2682,5169
2645,5949,2682,5986
2645,6269,2682,6306
2649,3653,2685,3689
2649,4413,2685,4449
2649,4929,2685,4966
2649,5473,2685,5509
2649,5616,2685,5653
2652,5243,2689,5279
2652,5279,2689,5316
2655,2993,2692,3029
2655,3586,2692,3623
2655,5053,2692,5089
2655,6133,2692,6169
2655,6169,2692,6206
2655,6393,2692,6429
2659,3373,2695,3409
2659,3726,2695,3763
2659,3763,2695,3799
2659,4293,2695,4329
2659,4696,2695,4733
2659,4966,2695,5003
2662,3906,2699,3943
2662,4373,2699,4409
2662,5169,2699,5206
