y_1,x_1,y_2,x_2
1492,6949,1529,6986
1495,2979,1532,3016
1495,3203,1532,3239
1495,5366,1532,5403
1495,5403,1532,5439
1499,3313,1535,3349
1499,5869,1535,5906
1502,6523,1539,6559
1505,5783,1542,5819
1505,6106,1542,6143
1509,2756,1545,2793
1509,3256,1545,3293
1509,4003,1545,4039
1512,2903,1549,2939
1512,2939,1549,2976
1512,5999,1549,6036
1515,2793,1552,2829
1515,3856,1552,3893
1515,7716,1552,7753
1519,5159,1555,5196
1522,2646,1559,2683
1522,2683,1559,2719
1522,3109,1559,3146
1522,5439,1559,5476
1522,5949,1559,5986
1525,2719,1562,2756
1525,3933,1562,3969
1525,5573,1562,5609
1525,5906,1562,5943
1525,6036,1562,6073
1525,6196,1562,6233
1525,6233,1562,6269
1525,6986,1562,7023
1529,6143,1565,6179
1529,6786,1565,6823
1529,6949,1565,6986
1532,2976,1569,3013
1532,3013,1569,3049
1532,5346,1569,5383
1532,5383,1569,5419
1532,5746,1569,5783
1532,6416,1569,6453
1532,6453,1569,6489
1532,7106,1569,7143
1535,3293,1572,3329
1535,5866,1572,5903
1539,3893,1575,3929
1539,5196,1575,5233
1539,7669,1575,7706
1542,3456,1579,3493
1542,6073,1579,6109
1545,2756,1582,2793
1545,3969,1582,4006
1545,4006,1582,4043
1545,6499,1582,6536
1549,2903,1585,2939
1549,2939,1585,2976
1549,5986,1585,6023
1549,6689,1585,6726
1552,2793,1589,2829
1559,2653,1595,2689
1559,3093,1595,3129
1559,3129,1595,3166
1559,5446,1595,5483
1562,2689,1599,2726
1562,5309,1599,5346
1562,6179,1599,6216
1562,6216,1599,6253
1562,6986,1599,7023
1565,6109,1602,6146
1565,6589,1602,6626
1565,6943,1602,6979
1569,2976,1605,3013
1569,3013,1605,3049
1569,5346,1605,5383
1569,5383,1605,5419
1569,6386,1605,6423
1569,6459,1605,6496
1572,5843,1609,5879
1572,5879,1609,5916
1575,3883,1612,3919
1579,3346,1615,3383
1579,6066,1615,6103
1582,2726,1619,2763
1582,3953,1619,3989
1582,3989,1619,4026
1582,4026,1619,4063
1585,2909,1622,2946
1585,3049,1622,3086
1585,3286,1622,3323
1585,6653,1622,6689
1585,6689,1622,6726
1585,7163,1622,7199
1589,2763,1625,2799
1589,2799,1625,2836
1589,5273,1625,5309
1595,2649,1632,2686
1595,3086,1632,3123
1595,3123,1632,3159
1595,6756,1632,6793
1599,2686,1635,2723
1599,3159,1635,3196
1599,5309,1635,5346
1599,6146,1635,6183
1599,6979,1635,7016
1599,7093,1635,7129
1599,7603,1635,7639
1599,7643,1635,7679
1602,5513,1639,5549
1602,6103,1639,6139
1602,6596,1639,6633
1602,7016,1639,7053
1605,2946,1642,2983
1605,2983,1642,3019
